event_id,source_row_id,date,start,end,calendar_name,summary,part_summary,event_type,book_ref,calendar_analysis_duration_hours,wall_clock_duration_hours,include_in_first_pass_time,inclusion_rule,overlap_policy_duration_hours,overlap_policy_rule,overlap_other_events,overlap_other_calendars,overlap_restored_hours,title,finish_id,matched_finish_date,match_method
calendar_analysis_row_007633_part_0,calendar_analysis_row_007633,2022-09-24,2022-09-24 21:00:00+00:00,2022-09-24 21:30:00+00:00,Things,book:lftt,book:lftt,reading,lftt,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_007689_part_0,calendar_analysis_row_007689,2022-09-27,2022-09-27 08:00:00+00:00,2022-09-27 08:15:00+00:00,Things,read: python,read: python,reading,python,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_007690_part_0,calendar_analysis_row_007690,2022-09-27,2022-09-27 08:30:00+00:00,2022-09-27 08:45:00+00:00,Things,read: prml,read: prml,reading,prml,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_007771_part_0,calendar_analysis_row_007771,2022-10-02,2022-10-02 07:30:00+00:00,2022-10-02 07:45:00+00:00,Things,read: prml,read: prml,reading,prml,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_007772_part_0,calendar_analysis_row_007772,2022-10-02,2022-10-02 08:00:00+00:00,2022-10-02 08:15:00+00:00,Things,read: python,read: python,reading,python,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_007774_part_0,calendar_analysis_row_007774,2022-10-02,2022-10-02 10:00:00+00:00,2022-10-02 10:30:00+00:00,clark.benham@gmail.com,book:fp,book:fp,reading,fp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_007793_part_0,calendar_analysis_row_007793,2022-10-03,2022-10-03 03:15:00+00:00,2022-10-03 04:30:00+00:00,clark.benham@gmail.com,read: Python,read: Python,reading,Python,1.25,1.25,True,explicit_reading_or_audiobook_duration,1.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_007926_part_0,calendar_analysis_row_007926,2022-10-13,2022-10-13 09:45:00+00:00,2022-10-13 10:00:00+00:00,Things,Read: prml,Read: prml,reading,prml,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_007928_part_0,calendar_analysis_row_007928,2022-10-13,2022-10-13 10:45:00+00:00,2022-10-13 11:00:00+00:00,Things,Read: prml,Read: prml,reading,prml,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_007929_part_0,calendar_analysis_row_007929,2022-10-13,2022-10-13 11:15:00+00:00,2022-10-13 12:45:00+00:00,clark.benham@gmail.com,read: Python,read: Python,reading,Python,1.5,1.5,True,explicit_reading_or_audiobook_duration,1.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_007979_part_0,calendar_analysis_row_007979,2022-10-16,2022-10-16 23:00:00+00:00,2022-10-16 23:30:00+00:00,clark.benham@gmail.com,read: algo,read: algo,reading,algo,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_007987_part_0,calendar_analysis_row_007987,2022-10-17,2022-10-17 05:45:00+00:00,2022-10-17 06:15:00+00:00,clark.benham@gmail.com,read: python,read: python,reading,python,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008003_part_0,calendar_analysis_row_008003,2022-10-18,2022-10-18 05:00:00+00:00,2022-10-18 05:15:00+00:00,clark.benham@gmail.com,read: Python,read: Python,reading,Python,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008009_part_0,calendar_analysis_row_008009,2022-10-18,2022-10-18 08:15:00+00:00,2022-10-18 08:45:00+00:00,clark.benham@gmail.com,read: python,read: python,reading,python,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008040_part_0,calendar_analysis_row_008040,2022-10-20,2022-10-20 04:00:00+00:00,2022-10-20 06:15:00+00:00,clark.benham@gmail.com,read: Python,read: Python,reading,Python,2.25,2.25,True,explicit_reading_or_audiobook_duration,2.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008041_part_0,calendar_analysis_row_008041,2022-10-20,2022-10-20 06:15:00+00:00,2022-10-20 06:45:00+00:00,Things,read: Python,read: Python,reading,Python,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008042_part_0,calendar_analysis_row_008042,2022-10-20,2022-10-20 06:45:00+00:00,2022-10-20 07:00:00+00:00,clark.benham@gmail.com,read: Python,read: Python,reading,Python,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008057_part_0,calendar_analysis_row_008057,2022-10-21,2022-10-21 06:30:00+00:00,2022-10-21 06:45:00+00:00,Things,Read: Bazel,Read: Bazel,reading,Bazel,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008082_part_0,calendar_analysis_row_008082,2022-10-22,2022-10-22 20:30:00+00:00,2022-10-22 21:00:00+00:00,clark.benham@gmail.com,read: linking,read: linking,reading,linking,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008086_part_0,calendar_analysis_row_008086,2022-10-22,2022-10-22 23:15:00+00:00,2022-10-22 23:30:00+00:00,clark.benham@gmail.com,read: Python,read: Python,reading,Python,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008095_part_0,calendar_analysis_row_008095,2022-10-23,2022-10-23 09:30:00+00:00,2022-10-23 09:45:00+00:00,Things,read: prml,read: prml,reading,prml,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008107_part_0,calendar_analysis_row_008107,2022-10-23,2022-10-23 22:30:00+00:00,2022-10-23 23:00:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008117_part_0,calendar_analysis_row_008117,2022-10-24,2022-10-24 05:15:00+00:00,2022-10-24 05:30:00+00:00,clark.benham@gmail.com,read: python,read: python,reading,python,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008120_part_0,calendar_analysis_row_008120,2022-10-24,2022-10-24 07:00:00+00:00,2022-10-24 07:30:00+00:00,clark.benham@gmail.com,read: python,read: python,reading,python,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008131_part_0,calendar_analysis_row_008131,2022-10-25,2022-10-25 05:30:00+00:00,2022-10-25 06:30:00+00:00,clark.benham@gmail.com,read: Python,read: Python,reading,Python,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008133_part_0,calendar_analysis_row_008133,2022-10-25,2022-10-25 07:45:00+00:00,2022-10-25 08:00:00+00:00,Things,read: prml,read: prml,reading,prml,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008143_part_0,calendar_analysis_row_008143,2022-10-26,2022-10-26 05:15:00+00:00,2022-10-26 05:45:00+00:00,clark.benham@gmail.com,read: Python,read: Python,reading,Python,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008213_part_0,calendar_analysis_row_008213,2022-10-30,2022-10-30 00:00:00+00:00,2022-10-30 00:15:00+00:00,clark.benham@gmail.com,read: cpp,read: cpp,reading,cpp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008219_part_0,calendar_analysis_row_008219,2022-10-30,2022-10-30 05:00:00+00:00,2022-10-30 06:00:00+00:00,Things,book:seag,book:seag,reading,seag,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008221_part_0,calendar_analysis_row_008221,2022-10-30,2022-10-30 08:15:00+00:00,2022-10-30 08:45:00+00:00,clark.benham@gmail.com,read: cpp,read: cpp,reading,cpp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008222_part_0,calendar_analysis_row_008222,2022-10-30,2022-10-30 09:00:00+00:00,2022-10-30 10:00:00+00:00,Things,book:seag,book:seag,reading,seag,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008229_part_0,calendar_analysis_row_008229,2022-10-30,2022-10-30 22:15:00+00:00,2022-10-30 23:00:00+00:00,clark.benham@gmail.com,read: cpp,read: cpp,reading,cpp,0.625,0.75,True,explicit_reading_or_audiobook_duration,0.75,full_duration_minor_overlap,football,Waste Time,0.125,,,,
calendar_analysis_row_008264_part_0,calendar_analysis_row_008264,2022-11-02,2022-11-02 01:45:00+00:00,2022-11-02 03:30:00+00:00,clark.benham@gmail.com,read: cpp,read: cpp,reading,cpp,1.75,1.75,True,explicit_reading_or_audiobook_duration,1.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008300_part_0,calendar_analysis_row_008300,2022-11-04,2022-11-04 05:45:00+00:00,2022-11-04 07:00:00+00:00,Things,book:seag,book:seag,reading,seag,1.25,1.25,True,explicit_reading_or_audiobook_duration,1.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008321_part_0,calendar_analysis_row_008321,2022-11-05,2022-11-05 21:45:00+00:00,2022-11-05 22:00:00+00:00,Things,book:seag,book:seag,reading,seag,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008361_part_0,calendar_analysis_row_008361,2022-11-07,2022-11-07 08:30:00+00:00,2022-11-07 08:45:00+00:00,Things,read: cpp,read: cpp,reading,cpp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008373_part_0,calendar_analysis_row_008373,2022-11-08,2022-11-08 07:30:00+00:00,2022-11-08 08:15:00+00:00,Things,book:jos,book:jos,reading,jos,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008404_part_0,calendar_analysis_row_008404,2022-11-10,2022-11-10 09:45:00+00:00,2022-11-10 10:00:00+00:00,Things,read: prml,read: prml,reading,prml,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008421_part_0,calendar_analysis_row_008421,2022-11-11,2022-11-11 09:30:00+00:00,2022-11-11 09:45:00+00:00,clark.benham@gmail.com,read: cpp,read: cpp,reading,cpp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008433_part_0,calendar_analysis_row_008433,2022-11-12,2022-11-12 06:30:00+00:00,2022-11-12 07:30:00+00:00,clark.benham@gmail.com,read: Python,read: Python,reading,Python,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008434_part_0,calendar_analysis_row_008434,2022-11-12,2022-11-12 07:30:00+00:00,2022-11-12 08:00:00+00:00,Things,book:jos,book:jos,reading,jos,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008450_part_0,calendar_analysis_row_008450,2022-11-13,2022-11-13 05:30:00+00:00,2022-11-13 05:45:00+00:00,clark.benham@gmail.com,Read: python,Read: python,reading,python,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008451_part_0,calendar_analysis_row_008451,2022-11-13,2022-11-13 05:45:00+00:00,2022-11-13 06:15:00+00:00,Things,book:seag,book:seag,reading,seag,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008452_part_0,calendar_analysis_row_008452,2022-11-13,2022-11-13 06:15:00+00:00,2022-11-13 06:45:00+00:00,Things,book:jos,book:jos,reading,jos,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008454_part_0,calendar_analysis_row_008454,2022-11-13,2022-11-13 08:00:00+00:00,2022-11-13 08:30:00+00:00,Things,Book:jos,Book:jos,reading,jos,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008467_part_0,calendar_analysis_row_008467,2022-11-14,2022-11-14 00:30:00+00:00,2022-11-14 01:00:00+00:00,clark.benham@gmail.com,read: Python,read: Python,reading,Python,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008528_part_0,calendar_analysis_row_008528,2022-11-17,2022-11-17 07:30:00+00:00,2022-11-17 08:15:00+00:00,clark.benham@gmail.com,read: Python,read: Python,reading,Python,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008582_part_0,calendar_analysis_row_008582,2022-11-22,2022-11-22 05:45:00+00:00,2022-11-22 06:00:00+00:00,clark.benham@gmail.com,read: python,read: python,reading,python,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008659_part_0,calendar_analysis_row_008659,2022-11-29,2022-11-29 07:30:00+00:00,2022-11-29 08:15:00+00:00,clark.benham@gmail.com,read: Python,read: Python,reading,Python,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008711_part_0,calendar_analysis_row_008711,2022-12-02,2022-12-02 03:30:00+00:00,2022-12-02 03:45:00+00:00,Things,read: Rayleigh,read: Rayleigh,reading,Rayleigh,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008712_part_0,calendar_analysis_row_008712,2022-12-02,2022-12-02 03:45:00+00:00,2022-12-02 04:15:00+00:00,Things,book:pteasp,book:pteasp,reading,pteasp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008717_part_0,calendar_analysis_row_008717,2022-12-02,2022-12-02 09:30:00+00:00,2022-12-02 10:30:00+00:00,Things,book:pteasp,book:pteasp,reading,pteasp,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008750_part_0,calendar_analysis_row_008750,2022-12-04,2022-12-04 07:30:00+00:00,2022-12-04 08:00:00+00:00,Things,read: lem,read: lem,reading,lem,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008809_part_0,calendar_analysis_row_008809,2022-12-08,2022-12-08 10:30:00+00:00,2022-12-08 10:45:00+00:00,Things,book:mfp,book:mfp,reading,mfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008831_part_0,calendar_analysis_row_008831,2022-12-09,2022-12-09 07:45:00+00:00,2022-12-09 08:15:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008872_part_0,calendar_analysis_row_008872,2022-12-12,2022-12-12 00:00:00+00:00,2022-12-12 01:00:00+00:00,Things,book:tiobe,book:tiobe,reading,tiobe,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008876_part_0,calendar_analysis_row_008876,2022-12-12,2022-12-12 03:45:00+00:00,2022-12-12 05:00:00+00:00,Things,book:emswyltbakoi,book:emswyltbakoi,reading,emswyltbakoi,1.25,1.25,True,explicit_reading_or_audiobook_duration,1.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008877_part_0,calendar_analysis_row_008877,2022-12-12,2022-12-12 05:00:00+00:00,2022-12-12 05:30:00+00:00,Things,book:bc,book:bc,reading,bc,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008975_part_0,calendar_analysis_row_008975,2022-12-21,2022-12-21 07:15:00+00:00,2022-12-21 07:30:00+00:00,Things,book:Kaplan,book:Kaplan,reading,Kaplan,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_008992_part_0,calendar_analysis_row_008992,2022-12-22,2022-12-22 08:30:00+00:00,2022-12-22 09:00:00+00:00,Things,book:Kaplan,book:Kaplan,reading,Kaplan,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009147_part_0,calendar_analysis_row_009147,2022-12-31,2022-12-31 22:30:00+00:00,2022-12-31 22:45:00+00:00,clark.benham@gmail.com,read ml,read ml,reading,ml,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009197_part_0,calendar_analysis_row_009197,2023-01-03,2023-01-03 01:00:00+00:00,2023-01-03 01:15:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009202_part_0,calendar_analysis_row_009202,2023-01-03,2023-01-03 04:30:00+00:00,2023-01-03 05:00:00+00:00,Things,read ml,read ml,reading,ml,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009217_part_0,calendar_analysis_row_009217,2023-01-04,2023-01-04 05:30:00+00:00,2023-01-04 05:45:00+00:00,clark.benham@gmail.com,read: Python,read: Python,reading,Python,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009246_part_0,calendar_analysis_row_009246,2023-01-06,2023-01-06 05:45:00+00:00,2023-01-06 06:00:00+00:00,Things,read: ml,read: ml,reading,ml,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009247_part_0,calendar_analysis_row_009247,2023-01-06,2023-01-06 06:15:00+00:00,2023-01-06 06:30:00+00:00,Things,book:metamorphoses,book:metamorphoses,reading,metamorphoses,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009259_part_0,calendar_analysis_row_009259,2023-01-07,2023-01-07 10:15:00+00:00,2023-01-07 11:00:00+00:00,Things,book:dmmt,book:dmmt,reading,dmmt,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009266_part_0,calendar_analysis_row_009266,2023-01-08,2023-01-08 04:00:00+00:00,2023-01-08 04:30:00+00:00,Things,book:dmmt,book:dmmt,reading,dmmt,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009267_part_0,calendar_analysis_row_009267,2023-01-08,2023-01-08 04:30:00+00:00,2023-01-08 04:45:00+00:00,Things,read: Raleigh,read: Raleigh,reading,Raleigh,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009279_part_0,calendar_analysis_row_009279,2023-01-09,2023-01-09 03:15:00+00:00,2023-01-09 03:30:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009293_part_0,calendar_analysis_row_009293,2023-01-10,2023-01-10 18:45:00+00:00,2023-01-10 19:00:00+00:00,Things,book:dmmt,book:dmmt,reading,dmmt,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009308_part_0,calendar_analysis_row_009308,2023-01-11,2023-01-11 06:15:00+00:00,2023-01-11 06:30:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009324_part_0,calendar_analysis_row_009324,2023-01-12,2023-01-12 06:30:00+00:00,2023-01-12 06:45:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009338_part_0,calendar_analysis_row_009338,2023-01-13,2023-01-13 05:00:00+00:00,2023-01-13 05:45:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009367_part_0,calendar_analysis_row_009367,2023-01-15,2023-01-15 09:30:00+00:00,2023-01-15 10:00:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009388_part_0,calendar_analysis_row_009388,2023-01-16,2023-01-16 06:30:00+00:00,2023-01-16 07:00:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009395_part_0,calendar_analysis_row_009395,2023-01-16,2023-01-16 19:00:00+00:00,2023-01-16 19:30:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009401_part_0,calendar_analysis_row_009401,2023-01-16,2023-01-16 23:15:00+00:00,2023-01-16 23:45:00+00:00,Things,read: rayleigh,read: rayleigh,reading,rayleigh,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009407_part_0,calendar_analysis_row_009407,2023-01-17,2023-01-17 05:00:00+00:00,2023-01-17 06:30:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,1.5,1.5,True,explicit_reading_or_audiobook_duration,1.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009409_part_0,calendar_analysis_row_009409,2023-01-17,2023-01-17 06:45:00+00:00,2023-01-17 07:00:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009424_part_0,calendar_analysis_row_009424,2023-01-18,2023-01-18 06:30:00+00:00,2023-01-18 07:00:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009436_part_0,calendar_analysis_row_009436,2023-01-19,2023-01-19 06:15:00+00:00,2023-01-19 06:45:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009453_part_0,calendar_analysis_row_009453,2023-01-20,2023-01-20 05:45:00+00:00,2023-01-20 06:00:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009512_part_0,calendar_analysis_row_009512,2023-01-23,2023-01-23 09:00:00+00:00,2023-01-23 09:15:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009600_part_0,calendar_analysis_row_009600,2023-01-29,2023-01-29 06:30:00+00:00,2023-01-29 07:00:00+00:00,Things,Book:sp,Book:sp,reading,sp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009609_part_0,calendar_analysis_row_009609,2023-01-29,2023-01-29 17:45:00+00:00,2023-01-29 18:00:00+00:00,Things,book:agol,book:agol,reading,agol,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009611_part_0,calendar_analysis_row_009611,2023-01-29,2023-01-29 18:45:00+00:00,2023-01-29 19:00:00+00:00,Things,book:seag,book:seag,reading,seag,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009678_part_0,calendar_analysis_row_009678,2023-02-03,2023-02-03 05:45:00+00:00,2023-02-03 06:15:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009679_part_0,calendar_analysis_row_009679,2023-02-03,2023-02-03 06:15:00+00:00,2023-02-03 06:30:00+00:00,clark.benham@gmail.com,read: Python,read: Python,reading,Python,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009695_part_0,calendar_analysis_row_009695,2023-02-04,2023-02-04 07:15:00+00:00,2023-02-04 07:30:00+00:00,Things,read: python,read: python,reading,python,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009714_part_0,calendar_analysis_row_009714,2023-02-05,2023-02-05 03:30:00+00:00,2023-02-05 04:00:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009739_part_0,calendar_analysis_row_009739,2023-02-06,2023-02-06 06:30:00+00:00,2023-02-06 06:45:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009756_part_0,calendar_analysis_row_009756,2023-02-07,2023-02-07 06:15:00+00:00,2023-02-07 06:30:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
